   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 2903               	.LBE218:
 2904               	.LM279:
 2905 10aa C701      		movw r24,r14
 2906 10ac 0197      		sbiw r24,1
 2907 10ae 8615      		cp r24,r6
 2908 10b0 9705      		cpc r25,r7
 2909 10b2 04F0      		brlt .L173
 2910 10b4 00C0      		rjmp .L174
 2911               	.LVL189:
 2912               	.L171:
 2913               	.LBE217:
 2914               	.LBB219:
 2915               	.LM280:
 2916 10b6 E091 0000 		lds r30,tuples
 2917 10ba F091 0000 		lds r31,(tuples)+1
 2918 10be AA0F      		lsl r26
 2919 10c0 BB1F      		rol r27
 2920 10c2 AA0F      		lsl r26
 2921 10c4 BB1F      		rol r27
 2922 10c6 AE0F      		add r26,r30
 2923 10c8 BF1F      		adc r27,r31
 2924 10ca AD90      		ld r10,X+
 2925 10cc BC90      		ld r11,X
 2926               	.LBB220:
 2927               	.LBB221:
 2928               	.LM281:
 2929 10ce 892F      		mov r24,r25
 2930 10d0 90E0      		ldi r25,lo8(0)
 2931 10d2 8F77      		andi r24,lo8(127)
 2932 10d4 9070      		andi r25,hi8(127)
 2933 10d6 880F      		lsl r24
 2934 10d8 991F      		rol r25
 2935 10da 880F      		lsl r24
 2936 10dc 991F      		rol r25
 2937               	.LVL190:
 2938 10de E80F      		add r30,r24
 2939 10e0 F91F      		adc r31,r25
 2940 10e2 0190      		ld __tmp_reg__,Z+
 2941 10e4 F081      		ld r31,Z
 2942 10e6 E02D      		mov r30,__tmp_reg__
 2943               	.LVL191:
 2944 10e8 6624      		clr r6
 2945 10ea 7724      		clr r7
 2946 10ec 00C0      		rjmp .L175
 2947               	.L176:
 2948               	.LM282:
 2949 10ee 0190      		ld __tmp_reg__,Z+
 2950 10f0 F081      		ld r31,Z
 2951 10f2 E02D      		mov r30,__tmp_reg__
 2952 10f4 0894      		sec
 2953 10f6 611C      		adc r6,__zero_reg__
 2954 10f8 711C      		adc r7,__zero_reg__
 2955               	.L175:
 2956 10fa 3097      		sbiw r30,0
 2957 10fc 01F4      		brne .L176
 2958               	.LBE221:
 2959               	.LBE220:
 2960               	.LM283:
 2961 10fe C301      		movw r24,r6
 2962 1100 880F      		lsl r24
 2963 1102 991F      		rol r25
 2964 1104 0E94 0000 		call malloc
 2965               	.LVL192:
 2966 1108 6C01      		movw r12,r24
 2967               	.LVL193:
 2968 110a 9C01      		movw r18,r24
 2969               	.LVL194:
 2970 110c 8D8B      		std Y+21,r24
 2971               	.LVL195:
 2972 110e 3E8B      		std Y+22,r19
 2973 1110 4C01      		movw r8,r24
 2974               	.LVL196:
 2975 1112 EE24      		clr r14
 2976 1114 FF24      		clr r15
 2977 1116 8701      		movw r16,r14
 2978               	.LVL197:
 2979 1118 00C0      		rjmp .L177
 2980               	.LVL198:
 2981               	.L178:
 2982               	.LBB222:
 2983               	.LM284:
 2984 111a 0E94 0000 		call random
 2985               	.LM285:
 2986 111e A801      		movw r20,r16
 2987 1120 9701      		movw r18,r14
 2988 1122 0E94 0000 		call __divmodsi4
 2989 1126 DC01      		movw r26,r24
 2990 1128 CB01      		movw r24,r22
 2991 112a 880F      		lsl r24
 2992 112c 991F      		rol r25
 2993 112e 8C0D      		add r24,r12
 2994 1130 9D1D      		adc r25,r13
 2995 1132 FC01      		movw r30,r24
 2996 1134 2081      		ld r18,Z
 2997 1136 3181      		ldd r19,Z+1
 2998 1138 D401      		movw r26,r8
 2999 113a 2D93      		st X+,r18
 3000 113c 3D93      		st X+,r19
 3001 113e 4D01      		movw r8,r26
 3002               	.LM286:
 3003 1140 F501      		movw r30,r10
 3004 1142 2481      		ldd r18,Z+4
 3005 1144 3581      		ldd r19,Z+5
 3006 1146 DC01      		movw r26,r24
 3007 1148 2D93      		st X+,r18
 3008 114a 3C93      		st X,r19
 3009               	.LM287:
 3010 114c A080      		ld r10,Z
 3011 114e B180      		ldd r11,Z+1
 3012               	.L177:
 3013 1150 0894      		sec
 3014 1152 E11C      		adc r14,__zero_reg__
 3015 1154 F11C      		adc r15,__zero_reg__
 3016 1156 011D      		adc r16,__zero_reg__
 3017 1158 111D      		adc r17,__zero_reg__
 3018               	.LBE222:
 3019               	.LM288:
 3020 115a C701      		movw r24,r14
 3021 115c 0197      		sbiw r24,1
 3022 115e 8615      		cp r24,r6
 3023 1160 9705      		cpc r25,r7
 3024 1162 04F0      		brlt .L178
 3025               	.LVL199:
 3026               	.L174:
 3027               	.LBE219:
 3028               	.LM289:
 3029 1164 6114      		cp r6,__zero_reg__
 3030 1166 7104      		cpc r7,__zero_reg__
 3031 1168 01F4      		brne .+2
 3032 116a 00C0      		rjmp .L179
 3033 116c 8D89      		ldd r24,Y+21
 3034 116e 9E89      		ldd r25,Y+22
 3035 1170 5C01      		movw r10,r24
 3036               	.LVL200:
 3037 1172 CC24      		clr r12
 3038 1174 DD24      		clr r13
 3039               	.LVL201:
 3040               	.LBB223:
 3041               	.LM290:
 3042 1176 F201      		movw r30,r4
 3043 1178 3496      		adiw r30,4
 3044 117a EB8B      		std Y+19,r30
 3045 117c FC8B      		std Y+20,r31
 3046 117e 00C0      		rjmp .L180
 3047               	.LVL202:
 3048               	.L189:
 3049               	.LM291:
 3050 1180 D501      		movw r26,r10
 3051 1182 ED90      		ld r14,X+
 3052 1184 FC90      		ld r15,X
 3053               	.LM292:
 3054 1186 4B89      		ldd r20,Y+19
 3055 1188 5C89      		ldd r21,Y+20
 3056               	.LVL203:
 3057               	.LM293:
 3058 118a FA01      		movw r30,r20
 3059 118c 8181      		ldd r24,Z+1
 3060 118e 807C      		andi r24,lo8(-64)
 3061 1190 803C      		cpi r24,lo8(-64)
 3062 1192 01F4      		brne .+2
 3063 1194 00C0      		rjmp .L181
 3064 1196 3324      		clr r3
 3065 1198 3394      		inc r3
 3066               	.LVL204:
 3067               	.L186:
 3068               	.LBB224:
 3069               	.LM294:
 3070 119a 4E5F      		subi r20,lo8(-(2))
 3071 119c 5F4F      		sbci r21,hi8(-(2))
 3072 119e 4983      		std Y+1,r20
 3073 11a0 5A83      		std Y+2,r21
 3074               	.LVL205:
 3075 11a2 4250      		subi r20,lo8(-(-2))
 3076 11a4 5040      		sbci r21,hi8(-(-2))
 3077               	.LM295:
 3078 11a6 2091 0000 		lds r18,arguments
 3079 11aa 3091 0000 		lds r19,(arguments)+1
 3080 11ae DA01      		movw r26,r20
 3081               	.LVL206:
 3082 11b0 ED91      		ld r30,X+
 3083 11b2 8D01      		movw r16,r26
 3084               	.LVL207:
 3085 11b4 F0E0      		ldi r31,lo8(0)
 3086 11b6 EE0F      		lsl r30
 3087 11b8 FF1F      		rol r31
 3088 11ba A985      		ldd r26,Y+9
 3089 11bc BA85      		ldd r27,Y+10
 3090 11be A20F      		add r26,r18
 3091 11c0 B31F      		adc r27,r19
 3092 11c2 8C91      		ld r24,X
 3093 11c4 E20F      		add r30,r18
 3094 11c6 F31F      		adc r31,r19
 3095 11c8 DF01      		movw r26,r30
 3096 11ca A80F      		add r26,r24
 3097 11cc B11D      		adc r27,__zero_reg__
 3098 11ce 8C90      		ld r8,X
 3099               	.LM296:
 3100 11d0 D701      		movw r26,r14
 3101 11d2 8C91      		ld r24,X
 3102 11d4 90E0      		ldi r25,lo8(0)
 3103 11d6 880F      		lsl r24
 3104 11d8 991F      		rol r25
 3105 11da 280F      		add r18,r24
 3106 11dc 391F      		adc r19,r25
 3107 11de D901      		movw r26,r18
 3108 11e0 8C91      		ld r24,X
 3109 11e2 E80F      		add r30,r24
 3110 11e4 F11D      		adc r31,__zero_reg__
 3111 11e6 9180      		ldd r9,Z+1
 3112               	.LM297:
 3113 11e8 FA01      		movw r30,r20
 3114               	.LVL208:
 3115 11ea 8181      		ldd r24,Z+1
 3116 11ec 8F73      		andi r24,lo8(63)
 3117 11ee BE01      		movw r22,r28
 3118 11f0 6D5F      		subi r22,lo8(-(3))
 3119 11f2 7F4F      		sbci r23,hi8(-(3))
 3120 11f4 AE01      		movw r20,r28
 3121               	.LVL209:
 3122 11f6 4F5F      		subi r20,lo8(-(1))
 3123 11f8 5F4F      		sbci r21,hi8(-(1))
 3124 11fa 2D85      		ldd r18,Y+13
 3125 11fc 3E85      		ldd r19,Y+14
 3126 11fe 0E94 0000 		call eval
 3127 1202 BC01      		movw r22,r24
 3128               	.LM298:
 3129 1204 3320      		tst r3
 3130 1206 01F4      		brne .L182
 3131 1208 20E0      		ldi r18,lo8(0)
 3132 120a 30E0      		ldi r19,hi8(0)
 3133 120c 00C0      		rjmp .L183
 3134               	.L182:
 3135 120e 892D      		mov r24,r9
 3136 1210 90E0      		ldi r25,lo8(0)
 3137 1212 0196      		adiw r24,1
 3138 1214 8E0D      		add r24,r14
 3139 1216 9F1D      		adc r25,r15
 3140 1218 482D      		mov r20,r8
 3141 121a 50E0      		ldi r21,lo8(0)
 3142 121c 0E94 0000 		call memcmp
 3143 1220 9C01      		movw r18,r24
 3144 1222 80E0      		ldi r24,lo8(0)
 3145 1224 232B      		or r18,r19
 3146 1226 01F0      		breq .L184
 3147 1228 81E0      		ldi r24,lo8(1)
 3148               	.L184:
 3149 122a F1E0      		ldi r31,lo8(1)
 3150 122c 8F27      		eor r24,r31
 3151 122e 282F      		mov r18,r24
 3152               	.L183:
 3153 1230 322E      		mov r3,r18
 3154               	.LM299:
 3155 1232 D801      		movw r26,r16
 3156 1234 8C91      		ld r24,X
 3157 1236 807C      		andi r24,lo8(-64)
 3158 1238 8034      		cpi r24,lo8(64)
 3159 123a 01F0      		breq .L185
 3160               	.LM300:
 3161 123c 4981      		ldd r20,Y+1
 3162 123e 5A81      		ldd r21,Y+2
 3163               	.LVL210:
 3164 1240 00C0      		rjmp .L186
 3165               	.LVL211:
 3166               	.L185:
 3167               	.LBE224:
 3168               	.LM301:
 3169 1242 2223      		tst r18
 3170 1244 01F0      		breq .L187
 3171               	.LVL212:
 3172               	.L181:
 3173               	.LM302:
 3174 1246 C201      		movw r24,r4
 3175 1248 0E94 0000 		call advance
 3176               	.LVL213:
 3177 124c BC01      		movw r22,r24
 3178 124e C701      		movw r24,r14
 3179 1250 4B85      		ldd r20,Y+11
 3180 1252 5C85      		ldd r21,Y+12
 3181 1254 2D85      		ldd r18,Y+13
 3182 1256 3E85      		ldd r19,Y+14
 3183 1258 0E94 0000 		call tuple_process
 3184 125c 892B      		or r24,r25
 3185 125e 01F4      		brne .L187
 3186               	.LM303:
 3187 1260 8D89      		ldd r24,Y+21
 3188 1262 9E89      		ldd r25,Y+22
 3189 1264 0E94 0000 		call free
 3190 1268 00C0      		rjmp .L166
 3191               	.L187:
 3192               	.LBE223:
 3193               	.LM304:
 3194 126a 0894      		sec
 3195 126c C11C      		adc r12,__zero_reg__
 3196 126e D11C      		adc r13,__zero_reg__
 3197 1270 E2E0      		ldi r30,lo8(2)
 3198 1272 F0E0      		ldi r31,hi8(2)
 3199 1274 AE0E      		add r10,r30
 3200 1276 BF1E      		adc r11,r31
 3201               	.L180:
 3202 1278 C614      		cp r12,r6
 3203 127a D704      		cpc r13,r7
 3204 127c 04F4      		brge .+2
 3205 127e 00C0      		rjmp .L189
 3206               	.LM305:
 3207 1280 8D89      		ldd r24,Y+21
 3208 1282 9E89      		ldd r25,Y+22
 3209 1284 0E94 0000 		call free
 3210 1288 00C0      		rjmp .L179
 3211               	.LVL214:
 3212               	.L170:
 3213               	.LBE216:
 3214               	.LM306:
 3215 128a 8130      		cpi r24,lo8(1)
 3216 128c 01F4      		brne .L190
 3217 128e 21E0      		ldi r18,lo8(1)
 3218 1290 30E0      		ldi r19,hi8(1)
 3219 1292 00C0      		rjmp .L188
 3220               	.L190:
 3221               	.LM307:
 3222 1294 CF01      		movw r24,r30
 3223 1296 8C7F      		andi r24,lo8(252)
 3224 1298 9070      		andi r25,hi8(252)
 3225 129a 0897      		sbiw r24,8
 3226 129c 01F0      		breq .+2
 3227 129e 00C0      		rjmp .L191
 3228               	.LBB225:
 3229               	.LM308:
 3230 12a0 23E0      		ldi r18,lo8(3)
 3231 12a2 30E0      		ldi r19,hi8(3)
 3232 12a4 420E      		add r4,r18
 3233 12a6 531E      		adc r5,r19
 3234 12a8 4982      		std Y+1,r4
 3235 12aa 5A82      		std Y+2,r5
 3236               	.LVL215:
 3237 12ac 4DEF      		ldi r20,lo8(-3)
 3238 12ae 5FEF      		ldi r21,hi8(-3)
 3239 12b0 440E      		add r4,r20
 3240 12b2 551E      		adc r5,r21
 3241               	.LM309:
 3242 12b4 D201      		movw r26,r4
 3243 12b6 1196      		adiw r26,1
 3244 12b8 2C91      		ld r18,X
 3245 12ba 1197      		sbiw r26,1
 3246               	.LM310:
 3247 12bc E22F      		mov r30,r18
 3248 12be E295      		swap r30
 3249 12c0 E695      		lsr r30
 3250 12c2 E770      		andi r30,0x7
 3251 12c4 F0E0      		ldi r31,lo8(0)
 3252 12c6 8C91      		ld r24,X
 3253 12c8 90E0      		ldi r25,lo8(0)
 3254 12ca 8370      		andi r24,lo8(3)
 3255 12cc 9070      		andi r25,hi8(3)
 3256 12ce 43E0      		ldi r20,3
 3257 12d0 880F      	1:	lsl r24
 3258 12d2 991F      		rol r25
 3259 12d4 4A95      		dec r20
 3260 12d6 01F4      		brne 1b
 3261 12d8 E82B      		or r30,r24
 3262 12da F92B      		or r31,r25
 3263 12dc EE0F      		lsl r30
 3264 12de FF1F      		rol r31
 3265 12e0 EE0F      		lsl r30
 3266 12e2 FF1F      		rol r31
 3267 12e4 4D85      		ldd r20,Y+13
 3268 12e6 5E85      		ldd r21,Y+14
 3269 12e8 E40F      		add r30,r20
 3270 12ea F51F      		adc r31,r21
 3271 12ec E080      		ld r14,Z
 3272 12ee F180      		ldd r15,Z+1
 3273               	.LVL216:
 3274 12f0 A22F      		mov r26,r18
 3275 12f2 B0E0      		ldi r27,lo8(0)
 3276 12f4 AF71      		andi r26,lo8(31)
 3277 12f6 B070      		andi r27,hi8(31)
 3278 12f8 AA0F      		lsl r26
 3279 12fa BB1F      		rol r27
 3280 12fc AA0F      		lsl r26
 3281 12fe BB1F      		rol r27
 3282 1300 A40F      		add r26,r20
 3283 1302 B51F      		adc r27,r21
 3284 1304 0D91      		ld r16,X+
 3285 1306 1C91      		ld r17,X
 3286               	.LVL217:
 3287 1308 D201      		movw r26,r4
 3288 130a 1296      		adiw r26,2
 3289 130c 8C91      		ld r24,X
 3290 130e BE01      		movw r22,r28
 3291 1310 6D5F      		subi r22,lo8(-(3))
 3292 1312 7F4F      		sbci r23,hi8(-(3))
 3293 1314 AE01      		movw r20,r28
 3294 1316 4F5F      		subi r20,lo8(-(1))
 3295 1318 5F4F      		sbci r21,hi8(-(1))
 3296 131a 2D85      		ldd r18,Y+13
 3297 131c 3E85      		ldd r19,Y+14
 3298 131e 0E94 0000 		call eval
 3299 1322 FC01      		movw r30,r24
 3300 1324 2081      		ld r18,Z
 3301 1326 3181      		ldd r19,Z+1
 3302 1328 4281      		ldd r20,Z+2
 3303 132a 5381      		ldd r21,Z+3
 3304 132c C701      		movw r24,r14
 3305 132e B801      		movw r22,r16
 3306 1330 0B85      		ldd r16,Y+11
 3307 1332 1C85      		ldd r17,Y+12
 3308 1334 0E94 0000 		call tuple_send
 3309 1338 00C0      		rjmp .L168
 3310               	.LVL218:
 3311               	.L191:
 3312               	.LBE225:
 3313               	.LM311:
 3314 133a 2038      		cpi r18,128
 3315 133c 3105      		cpc r19,__zero_reg__
 3316 133e 01F0      		breq .+2
 3317 1340 00C0      		rjmp .L192
 3318               	.LM312:
 3319 1342 2B85      		ldd r18,Y+11
 3320 1344 3C85      		ldd r19,Y+12
 3321 1346 1216      		cp __zero_reg__,r18
 3322 1348 1306      		cpc __zero_reg__,r19
 3323 134a 04F0      		brlt .+2
 3324 134c 00C0      		rjmp .L168
 3325               	.LBB226:
 3326               	.LM313:
 3327 134e 8F01      		movw r16,r30
 3328               	.LVL219:
 3329 1350 0F71      		andi r16,lo8(31)
 3330 1352 1070      		andi r17,hi8(31)
 3331 1354 000F      		lsl r16
 3332 1356 111F      		rol r17
 3333 1358 000F      		lsl r16
 3334 135a 111F      		rol r17
 3335 135c 4D85      		ldd r20,Y+13
 3336 135e 5E85      		ldd r21,Y+14
 3337 1360 040F      		add r16,r20
 3338 1362 151F      		adc r17,r21
 3339               	.LM314:
 3340 1364 D801      		movw r26,r16
 3341 1366 ED91      		ld r30,X+
 3342 1368 FC91      		ld r31,X
 3343 136a 8081      		ld r24,Z
 3344 136c 90E0      		ldi r25,lo8(0)
 3345 136e 880F      		lsl r24
 3346 1370 991F      		rol r25
 3347 1372 E091 0000 		lds r30,arguments
 3348 1376 F091 0000 		lds r31,(arguments)+1
 3349 137a E80F      		add r30,r24
 3350 137c F91F      		adc r31,r25
 3351 137e F180      		ldd r15,Z+1
 3352               	.LVL220:
 3353 1380 8F2D      		mov r24,r15
 3354 1382 90E0      		ldi r25,lo8(0)
 3355 1384 0E94 0000 		call malloc
 3356 1388 F801      		movw r30,r16
 3357 138a 6081      		ld r22,Z
 3358 138c 7181      		ldd r23,Z+1
 3359 138e 4F2D      		mov r20,r15
 3360 1390 50E0      		ldi r21,lo8(0)
 3361 1392 0E94 0000 		call memcpy
 3362 1396 6FEF      		ldi r22,lo8(-1)
 3363 1398 7FEF      		ldi r23,hi8(-1)
 3364 139a 4D85      		ldd r20,Y+13
 3365 139c 5E85      		ldd r21,Y+14
 3366 139e 0E94 0000 		call tuple_handle
 3367               	.LM315:
 3368 13a2 D201      		movw r26,r4
 3369 13a4 EC91      		ld r30,X
 3370 13a6 F0E0      		ldi r31,lo8(0)
 3371 13a8 EF71      		andi r30,lo8(31)
 3372 13aa F070      		andi r31,hi8(31)
 3373 13ac EE0F      		lsl r30
 3374 13ae FF1F      		rol r31
 3375 13b0 EE0F      		lsl r30
 3376 13b2 FF1F      		rol r31
 3377 13b4 2D85      		ldd r18,Y+13
 3378 13b6 3E85      		ldd r19,Y+14
 3379 13b8 E20F      		add r30,r18
 3380 13ba F31F      		adc r31,r19
 3381 13bc 1082      		st Z,__zero_reg__
 3382 13be 1182      		std Z+1,__zero_reg__
 3383 13c0 1282      		std Z+2,__zero_reg__
 3384 13c2 1382      		std Z+3,__zero_reg__
 3385 13c4 00C0      		rjmp .L168
 3386               	.LVL221:
 3387               	.L192:
 3388               	.LBE226:
 3389               	.LM316:
 3390 13c6 CF01      		movw r24,r30
 3391 13c8 807C      		andi r24,lo8(192)
 3392 13ca 9070      		andi r25,hi8(192)
 3393 13cc 803C      		cpi r24,192
 3394 13ce 9105      		cpc r25,__zero_reg__
 3395 13d0 01F0      		breq .+2
 3396 13d2 00C0      		rjmp .L194
 3397               	.LBB227:
 3398               	.LM317:
 3399 13d4 43E0      		ldi r20,lo8(3)
 3400 13d6 50E0      		ldi r21,hi8(3)
 3401 13d8 440E      		add r4,r20
 3402 13da 551E      		adc r5,r21
 3403 13dc 4982      		std Y+1,r4
 3404 13de 5A82      		std Y+2,r5
 3405               	.LVL222:
 3406 13e0 8DEF      		ldi r24,lo8(-3)
 3407 13e2 9FEF      		ldi r25,hi8(-3)
 3408 13e4 480E      		add r4,r24
 3409 13e6 591E      		adc r5,r25
 3410               	.LM318:
 3411 13e8 D201      		movw r26,r4
 3412 13ea 8C91      		ld r24,X
 3413 13ec 8F73      		andi r24,lo8(63)
 3414 13ee BE01      		movw r22,r28
 3415 13f0 6D5F      		subi r22,lo8(-(3))
 3416 13f2 7F4F      		sbci r23,hi8(-(3))
 3417 13f4 AE01      		movw r20,r28
 3418 13f6 4F5F      		subi r20,lo8(-(1))
 3419 13f8 5F4F      		sbci r21,hi8(-(1))
 3420 13fa 2D85      		ldd r18,Y+13
 3421 13fc 3E85      		ldd r19,Y+14
 3422 13fe 0E94 0000 		call eval
 3423 1402 8C01      		movw r16,r24
 3424               	.LVL223:
 3425               	.LM319:
 3426 1404 F201      		movw r30,r4
 3427 1406 8181      		ldd r24,Z+1
 3428 1408 8695      		lsr r24
 3429 140a 8695      		lsr r24
 3430 140c BE01      		movw r22,r28
 3431 140e 6D5F      		subi r22,lo8(-(3))
 3432 1410 7F4F      		sbci r23,hi8(-(3))
 3433 1412 AE01      		movw r20,r28
 3434 1414 4F5F      		subi r20,lo8(-(1))
 3435 1416 5F4F      		sbci r21,hi8(-(1))
 3436 1418 2D85      		ldd r18,Y+13
 3437 141a 3E85      		ldd r19,Y+14
 3438 141c 0E94 0000 		call eval
 3439 1420 7C01      		movw r14,r24
 3440               	.LVL224:
 3441               	.LM320:
 3442 1422 D201      		movw r26,r4
 3443 1424 1296      		adiw r26,2
 3444 1426 2C91      		ld r18,X
 3445 1428 1297      		sbiw r26,2
 3446 142a 822F      		mov r24,r18
 3447 142c 8295      		swap r24
 3448 142e 8695      		lsr r24
 3449 1430 8770      		andi r24,0x7
 3450 1432 C82E      		mov r12,r24
 3451               	.LVL225:
 3452 1434 DD24      		clr r13
 3453 1436 1196      		adiw r26,1
 3454 1438 8C91      		ld r24,X
 3455 143a 90E0      		ldi r25,lo8(0)
 3456 143c 8370      		andi r24,lo8(3)
 3457 143e 9070      		andi r25,hi8(3)
 3458 1440 F3E0      		ldi r31,3
 3459 1442 880F      	1:	lsl r24
 3460 1444 991F      		rol r25
 3461 1446 FA95      		dec r31
 3462 1448 01F4      		brne 1b
 3463 144a C82A      		or r12,r24
 3464 144c D92A      		or r13,r25
 3465               	.LVL226:
 3466 144e CC0C      		lsl r12
 3467 1450 DD1C      		rol r13
 3468 1452 CC0C      		lsl r12
 3469 1454 DD1C      		rol r13
 3470 1456 ED85      		ldd r30,Y+13
 3471 1458 FE85      		ldd r31,Y+14
 3472 145a CE0E      		add r12,r30
 3473 145c DF1E      		adc r13,r31
 3474               	.LM321:
 3475 145e 30E0      		ldi r19,lo8(0)
 3476 1460 40E0      		ldi r20,lo8(0)
 3477 1462 50E0      		ldi r21,hi8(0)
 3478 1464 2F71      		andi r18,lo8(31)
 3479 1466 3070      		andi r19,hi8(31)
 3480 1468 4070      		andi r20,hlo8(31)
 3481 146a 5070      		andi r21,hhi8(31)
 3482 146c F901      		movw r30,r18
