   1               		.file	"core.c"
   2               	__SREG__ = 0x3f
 2309               	.LM213:
 2310 0d9e 66E0      		ldi r22,lo8(6)
 2311 0da0 70E0      		ldi r23,hi8(6)
 2312 0da2 E4E0      		ldi r30,lo8(4)
 2313 0da4 F0E0      		ldi r31,hi8(4)
 2314 0da6 82E0      		ldi r24,lo8(2)
 2315 0da8 90E0      		ldi r25,hi8(2)
 2316 0daa 00C0      		rjmp .L139
 2317               	.L132:
 2318               	.LBE222:
 2319               	.LBB223:
 2320               	.LM214:
 2321 0dac CA01      		movw r24,r20
 2322 0dae 00C0      		rjmp .L153
 2323               	.L172:
 2324               	.LBE223:
 2325               	.LM215:
 2326 0db0 DE01      		movw r26,r28
 2327 0db2 1496      		adiw r26,4
 2328               	.LVL113:
 2329               	.LM216:
 2330 0db4 1196      		adiw r26,1
 2331 0db6 8C91      		ld r24,X
 2332 0db8 1197      		sbiw r26,1
 2333 0dba 282F      		mov r18,r24
 2334 0dbc 30E0      		ldi r19,lo8(0)
 2335 0dbe C901      		movw r24,r18
 2336 0dc0 807C      		andi r24,lo8(192)
 2337 0dc2 9070      		andi r25,hi8(192)
 2338 0dc4 803C      		cpi r24,192
 2339 0dc6 9105      		cpc r25,__zero_reg__
 2340 0dc8 01F4      		brne .L165
 2341 0dca 00C0      		rjmp .L184
 2342               	.L145:
 2343               	.LBB224:
 2344               	.LM217:
 2345 0dcc 8130      		cpi r24,1
 2346 0dce 9105      		cpc r25,__zero_reg__
 2347 0dd0 01F0      		breq .L167
 2348               	.LM218:
 2349 0dd2 8230      		cpi r24,2
 2350 0dd4 9105      		cpc r25,__zero_reg__
 2351 0dd6 01F0      		breq .L166
 2352               	.LM219:
 2353 0dd8 0497      		sbiw r24,4
 2354 0dda 01F0      		breq .+2
 2355 0ddc 00C0      		rjmp .L149
 2356               	.L166:
 2357               	.LM220:
 2358 0dde CD01      		movw r24,r26
 2359 0de0 0296      		adiw r24,2
 2360               	.LVL114:
 2361               	.L146:
 2362               	.LM221:
 2363 0de2 DC01      		movw r26,r24
 2364 0de4 1296      		adiw r26,2
 2365               	.LVL115:
 2366               	.LM222:
 2367 0de6 207C      		andi r18,lo8(192)
 2368 0de8 3070      		andi r19,hi8(192)
 2369 0dea 2034      		cpi r18,64
 2370 0dec 3105      		cpc r19,__zero_reg__
 2371 0dee 01F4      		brne .+2
 2372 0df0 00C0      		rjmp .L126
 2373               	.LM223:
 2374 0df2 1196      		adiw r26,1
 2375 0df4 8C91      		ld r24,X
 2376 0df6 1197      		sbiw r26,1
 2377 0df8 282F      		mov r18,r24
 2378 0dfa 30E0      		ldi r19,lo8(0)
 2379               	.L165:
 2380               	.LM224:
 2381 0dfc C901      		movw r24,r18
 2382 0dfe 8F73      		andi r24,lo8(63)
 2383 0e00 9070      		andi r25,hi8(63)
 2384 0e02 0097      		sbiw r24,0
 2385 0e04 01F4      		brne .L145
 2386               	.L167:
 2387               	.LM225:
 2388 0e06 CD01      		movw r24,r26
 2389 0e08 0496      		adiw r24,4
 2390               	.LVL116:
 2391 0e0a 00C0      		rjmp .L146
 2392               	.LVL117:
 2393               	.L136:
 2394               	.LBE224:
 2395               	.LBB225:
 2396               	.LM226:
 2397 0e0c 6AE0      		ldi r22,lo8(10)
 2398 0e0e 70E0      		ldi r23,hi8(10)
 2399 0e10 E8E0      		ldi r30,lo8(8)
 2400 0e12 F0E0      		ldi r31,hi8(8)
 2401 0e14 86E0      		ldi r24,lo8(6)
 2402 0e16 90E0      		ldi r25,hi8(6)
 2403               	.L139:
 2404               	.LM227:
 2405 0e18 50E0      		ldi r21,lo8(0)
 2406 0e1a 9A01      		movw r18,r20
 2407 0e1c 2F73      		andi r18,lo8(63)
 2408 0e1e 3070      		andi r19,hi8(63)
 2409 0e20 2115      		cp r18,__zero_reg__
 2410 0e22 3105      		cpc r19,__zero_reg__
 2411 0e24 01F4      		brne .+2
 2412 0e26 00C0      		rjmp .L140
 2413               	.LM228:
 2414 0e28 2130      		cpi r18,1
 2415 0e2a 3105      		cpc r19,__zero_reg__
 2416 0e2c 01F4      		brne .+2
 2417 0e2e 00C0      		rjmp .L140
 2418               	.LM229:
 2419 0e30 2230      		cpi r18,2
 2420 0e32 3105      		cpc r19,__zero_reg__
 2421 0e34 01F0      		breq .L141
 2422               	.LM230:
 2423 0e36 2430      		cpi r18,4
 2424 0e38 3105      		cpc r19,__zero_reg__
 2425 0e3a 01F0      		breq .L141
 2426               	.LM231:
 2427 0e3c 45FD      		sbrc r20,5
 2428 0e3e 00C0      		rjmp .L153
 2429               	.LM232:
 2430 0e40 80E0      		ldi r24,lo8(.LC19)
 2431 0e42 90E0      		ldi r25,hi8(.LC19)
 2432 0e44 6AE4      		ldi r22,lo8(330)
 2433 0e46 71E0      		ldi r23,hi8(330)
 2434 0e48 40E0      		ldi r20,lo8(.LC20)
 2435 0e4a 50E0      		ldi r21,hi8(.LC20)
 2436 0e4c 0E94 0000 		call __myassert
 2437               	.LM233:
 2438 0e50 81E0      		ldi r24,lo8(1)
 2439 0e52 90E0      		ldi r25,hi8(1)
 2440 0e54 0E94 0000 		call exit
 2441               	.L151:
 2442               	.LBE225:
 2443               	.LBB226:
 2444               	.LM234:
 2445 0e58 86E0      		ldi r24,lo8(6)
 2446 0e5a 90E0      		ldi r25,hi8(6)
 2447 0e5c 00C0      		rjmp .L153
 2448               	.L129:
 2449               	.LBE226:
 2450               	.LBB227:
 2451               	.LM235:
 2452 0e5e 49E0      		ldi r20,lo8(9)
 2453 0e60 50E0      		ldi r21,hi8(9)
 2454 0e62 67E0      		ldi r22,lo8(7)
 2455 0e64 70E0      		ldi r23,hi8(7)
 2456 0e66 85E0      		ldi r24,lo8(5)
 2457 0e68 90E0      		ldi r25,hi8(5)
 2458 0e6a 00C0      		rjmp .L131
 2459               	.L137:
 2460               	.LBE227:
 2461               	.LBB228:
 2462               	.LM236:
 2463 0e6c 68E0      		ldi r22,lo8(8)
 2464 0e6e 70E0      		ldi r23,hi8(8)
 2465 0e70 E6E0      		ldi r30,lo8(6)
 2466 0e72 F0E0      		ldi r31,hi8(6)
 2467 0e74 84E0      		ldi r24,lo8(4)
 2468 0e76 90E0      		ldi r25,hi8(4)
 2469 0e78 00C0      		rjmp .L139
 2470               	.L141:
 2471               	.LM237:
 2472 0e7a CF01      		movw r24,r30
 2473 0e7c 00C0      		rjmp .L153
 2474               	.L174:
 2475               	.LBE228:
 2476               	.LBB229:
 2477               	.LM238:
 2478 0e7e E981      		ldd r30,Y+1
 2479 0e80 E295      		swap r30
 2480 0e82 E695      		lsr r30
 2481 0e84 E770      		andi r30,0x7
 2482 0e86 F0E0      		ldi r31,lo8(0)
 2483 0e88 2F70      		andi r18,lo8(15)
 2484 0e8a 3070      		andi r19,hi8(15)
 2485 0e8c 220F      		lsl r18
 2486 0e8e 331F      		rol r19
 2487 0e90 220F      		lsl r18
 2488 0e92 331F      		rol r19
 2489 0e94 220F      		lsl r18
 2490 0e96 331F      		rol r19
 2491 0e98 E22B      		or r30,r18
 2492 0e9a F32B      		or r31,r19
 2493 0e9c EE0F      		lsl r30
 2494 0e9e FF1F      		rol r31
 2495 0ea0 E050      		subi r30,lo8(-(extern_functs_args))
 2496 0ea2 F040      		sbci r31,hi8(-(extern_functs_args))
 2497 0ea4 0190      		ld __tmp_reg__,Z+
 2498 0ea6 F081      		ld r31,Z
 2499 0ea8 E02D      		mov r30,__tmp_reg__
 2500               	.LVL118:
 2501               	.LM239:
 2502 0eaa DE01      		movw r26,r28
 2503 0eac 1296      		adiw r26,2
 2504               	.LVL119:
 2505 0eae 1E16      		cp __zero_reg__,r30
 2506 0eb0 1F06      		cpc __zero_reg__,r31
 2507 0eb2 04F0      		brlt .+2
 2508 0eb4 00C0      		rjmp .L126
 2509 0eb6 20E0      		ldi r18,lo8(0)
 2510 0eb8 30E0      		ldi r19,hi8(0)
 2511               	.LVL120:
 2512 0eba 00C0      		rjmp .L161
 2513               	.L157:
 2514               	.LM240:
 2515 0ebc 8130      		cpi r24,lo8(1)
 2516 0ebe 01F0      		breq .L168
 2517               	.LM241:
 2518 0ec0 8230      		cpi r24,lo8(2)
 2519 0ec2 01F0      		breq .L182
 2520               	.LM242:
 2521 0ec4 8430      		cpi r24,lo8(4)
 2522 0ec6 01F0      		breq .L183
 2523               	.L158:
 2524               	.LM243:
 2525 0ec8 2F5F      		subi r18,lo8(-(1))
 2526 0eca 3F4F      		sbci r19,hi8(-(1))
 2527 0ecc 1196      		adiw r26,1
 2528 0ece 2E17      		cp r18,r30
 2529 0ed0 3F07      		cpc r19,r31
 2530 0ed2 04F0      		brlt .+2
 2531 0ed4 00C0      		rjmp .L126
 2532               	.L161:
 2533               	.LM244:
 2534 0ed6 8C91      		ld r24,X
 2535 0ed8 8823      		tst r24
 2536 0eda 01F4      		brne .L157
 2537               	.L168:
 2538               	.LM245:
 2539 0edc 1496      		adiw r26,4
 2540 0ede 00C0      		rjmp .L158
 2541               	.L182:
 2542               	.LM246:
 2543 0ee0 1296      		adiw r26,2
 2544 0ee2 00C0      		rjmp .L158
 2545               	.LVL121:
 2546               	.L184:
 2547               	.LBE229:
 2548               	.LM247:
 2549 0ee4 DE01      		movw r26,r28
 2550 0ee6 1696      		adiw r26,6
 2551 0ee8 00C0      		rjmp .L126
 2552               	.LVL122:
 2553               	.L175:
 2554               	.LM248:
 2555 0eea DE01      		movw r26,r28
 2556 0eec 1396      		adiw r26,3
 2557               	.LVL123:
 2558 0eee 00C0      		rjmp .L126
 2559               	.LVL124:
 2560               	.L179:
 2561               	.LBB230:
 2562               	.LM249:
 2563 0ef0 82E0      		ldi r24,lo8(2)
 2564 0ef2 90E0      		ldi r25,hi8(2)
 2565 0ef4 00C0      		rjmp .L153
 2566               	.L178:
 2567               	.LM250:
 2568 0ef6 84E0      		ldi r24,lo8(4)
 2569 0ef8 90E0      		ldi r25,hi8(4)
 2570 0efa 00C0      		rjmp .L153
 2571               	.LVL125:
 2572               	.L183:
 2573               	.LBE230:
 2574               	.LBB231:
 2575               	.LM251:
 2576 0efc 80E0      		ldi r24,lo8(.LC19)
 2577 0efe 90E0      		ldi r25,hi8(.LC19)
 2578 0f00 63E9      		ldi r22,lo8(403)
 2579 0f02 71E0      		ldi r23,hi8(403)
 2580 0f04 40E0      		ldi r20,lo8(.LC20)
 2581 0f06 50E0      		ldi r21,hi8(.LC20)
 2582 0f08 0E94 0000 		call __myassert
 2583               	.LVL126:
 2584               	.LM252:
 2585 0f0c 81E0      		ldi r24,lo8(1)
 2586 0f0e 90E0      		ldi r25,hi8(1)
 2587 0f10 0E94 0000 		call exit
 2588               	.LVL127:
 2589               	.L149:
 2590               	.LBE231:
 2591               	.LBB232:
 2592               	.LM253:
 2593 0f14 80E0      		ldi r24,lo8(.LC19)
 2594 0f16 90E0      		ldi r25,hi8(.LC19)
 2595 0f18 64E6      		ldi r22,lo8(356)
 2596 0f1a 71E0      		ldi r23,hi8(356)
 2597 0f1c 40E0      		ldi r20,lo8(.LC20)
 2598 0f1e 50E0      		ldi r21,hi8(.LC20)
 2599 0f20 0E94 0000 		call __myassert
 2600               	.LVL128:
 2601               	.LM254:
 2602 0f24 81E0      		ldi r24,lo8(1)
 2603 0f26 90E0      		ldi r25,hi8(1)
 2604 0f28 0E94 0000 		call exit
 2605               	.LVL129:
 2606               	.L177:
 2607               	.LBE232:
 2608               	.LBB233:
 2609               	.LM255:
 2610 0f2c 80E0      		ldi r24,lo8(.LC19)
 2611 0f2e 90E0      		ldi r25,hi8(.LC19)
 2612 0f30 6BEF      		ldi r22,lo8(251)
 2613 0f32 70E0      		ldi r23,hi8(251)
 2614 0f34 40E0      		ldi r20,lo8(.LC20)
 2615 0f36 50E0      		ldi r21,hi8(.LC20)
 2616 0f38 0E94 0000 		call __myassert
 2617               	.LM256:
 2618 0f3c 81E0      		ldi r24,lo8(1)
 2619 0f3e 90E0      		ldi r25,hi8(1)
 2620 0f40 0E94 0000 		call exit
 2621               	.L130:
 2622               	.LBE233:
 2623               	.LBB234:
 2624               	.LM257:
 2625 0f44 80E0      		ldi r24,lo8(.LC19)
 2626 0f46 90E0      		ldi r25,hi8(.LC19)
 2627 0f48 60E1      		ldi r22,lo8(272)
 2628 0f4a 71E0      		ldi r23,hi8(272)
 2629 0f4c 40E0      		ldi r20,lo8(.LC20)
 2630 0f4e 50E0      		ldi r21,hi8(.LC20)
 2631 0f50 0E94 0000 		call __myassert
 2632               	.LM258:
 2633 0f54 81E0      		ldi r24,lo8(1)
 2634 0f56 90E0      		ldi r25,hi8(1)
 2635 0f58 0E94 0000 		call exit
 2636               	.L180:
 2637               	.LBE234:
 2638               	.LBB235:
 2639               	.LM259:
 2640 0f5c 80E0      		ldi r24,lo8(.LC19)
 2641 0f5e 90E0      		ldi r25,hi8(.LC19)
 2642 0f60 6AE3      		ldi r22,lo8(314)
 2643 0f62 71E0      		ldi r23,hi8(314)
 2644 0f64 40E0      		ldi r20,lo8(.LC20)
 2645 0f66 50E0      		ldi r21,hi8(.LC20)
 2646 0f68 0E94 0000 		call __myassert
 2647               	.LM260:
 2648 0f6c 81E0      		ldi r24,lo8(1)
 2649 0f6e 90E0      		ldi r25,hi8(1)
 2650 0f70 0E94 0000 		call exit
 2651               	.L155:
 2652               	.LBE235:
 2653               	.LBB236:
 2654               	.LM261:
 2655 0f74 80E0      		ldi r24,lo8(.LC19)
 2656 0f76 90E0      		ldi r25,hi8(.LC19)
 2657 0f78 60E8      		ldi r22,lo8(384)
 2658 0f7a 71E0      		ldi r23,hi8(384)
 2659 0f7c 40E0      		ldi r20,lo8(.LC20)
 2660 0f7e 50E0      		ldi r21,hi8(.LC20)
 2661 0f80 0E94 0000 		call __myassert
 2662               	.LM262:
 2663 0f84 81E0      		ldi r24,lo8(1)
 2664 0f86 90E0      		ldi r25,hi8(1)
 2665 0f88 0E94 0000 		call exit
 2666               	.LBE236:
 2667               	.LFE33:
 2670               	aggregate_free:
 2671               	.LFB39:
 2672               	.LM263:
 2673               	.LVL130:
 2674 0f8c CF93      		push r28
 2675 0f8e DF93      		push r29
 2676               	/* prologue: function */
 2677               	/* frame size = 0 */
 2678 0f90 EC01      		movw r28,r24
 2679               	.LM264:
 2680 0f92 4A30      		cpi r20,lo8(10)
 2681 0f94 00F4      		brsh .L190
 2682               	.LVL131:
 2683 0f96 4830      		cpi r20,lo8(8)
 2684 0f98 00F0      		brlo .L193
 2685               	.LM265:
 2686 0f9a A091 0000 		lds r26,arguments
 2687 0f9e B091 0000 		lds r27,(arguments)+1
 2688 0fa2 862F      		mov r24,r22
 2689 0fa4 90E0      		ldi r25,lo8(0)
 2690               	.LVL132:
 2691 0fa6 E881      		ld r30,Y
 2692 0fa8 F0E0      		ldi r31,lo8(0)
 2693 0faa EE0F      		lsl r30
 2694 0fac FF1F      		rol r31
 2695               	.LVL133:
 2696 0fae EA0F      		add r30,r26
 2697 0fb0 FB1F      		adc r31,r27
 2698 0fb2 2081      		ld r18,Z
 2699 0fb4 880F      		lsl r24
 2700 0fb6 991F      		rol r25
 2701               	.LVL134:
 2702 0fb8 A80F      		add r26,r24
 2703 0fba B91F      		adc r27,r25
 2704 0fbc A20F      		add r26,r18
 2705 0fbe B11D      		adc r27,__zero_reg__
 2706 0fc0 1196      		adiw r26,1
 2707 0fc2 8C91      		ld r24,X
 2708               	.LVL135:
 2709 0fc4 C80F      		add r28,r24
 2710 0fc6 D11D      		adc r29,__zero_reg__
 2711 0fc8 8981      		ldd r24,Y+1
 2712 0fca 9A81      		ldd r25,Y+2
 2713 0fcc 0E94 0000 		call set_delete
 2714               	.LVL136:
 2715               	.LM266:
 2716 0fd0 DF91      		pop r29
 2717 0fd2 CF91      		pop r28
 2718               	.LVL137:
 2719 0fd4 0895      		ret
 2720               	.LVL138:
 2721               	.L190:
 2722               	.LM267:
 2723 0fd6 4C30      		cpi r20,lo8(12)
 2724 0fd8 00F4      		brsh .L186
 2725               	.LM268:
 2726 0fda A091 0000 		lds r26,arguments
 2727 0fde B091 0000 		lds r27,(arguments)+1
 2728 0fe2 862F      		mov r24,r22
 2729 0fe4 90E0      		ldi r25,lo8(0)
 2730               	.LVL139:
 2731 0fe6 E881      		ld r30,Y
 2732 0fe8 F0E0      		ldi r31,lo8(0)
 2733 0fea EE0F      		lsl r30
 2734 0fec FF1F      		rol r31
 2735               	.LVL140:
 2736 0fee EA0F      		add r30,r26
 2737 0ff0 FB1F      		adc r31,r27
 2738 0ff2 2081      		ld r18,Z
 2739 0ff4 880F      		lsl r24
 2740 0ff6 991F      		rol r25
 2741               	.LVL141:
 2742 0ff8 A80F      		add r26,r24
 2743 0ffa B91F      		adc r27,r25
 2744 0ffc A20F      		add r26,r18
 2745 0ffe B11D      		adc r27,__zero_reg__
 2746 1000 1196      		adiw r26,1
 2747 1002 8C91      		ld r24,X
 2748               	.LVL142:
 2749 1004 C80F      		add r28,r24
 2750 1006 D11D      		adc r29,__zero_reg__
 2751 1008 8981      		ldd r24,Y+1
 2752 100a 9A81      		ldd r25,Y+2
 2753 100c 0E94 0000 		call list_delete
 2754               	.LVL143:
 2755               	.L191:
 2756               	/* epilogue start */
 2757               	.LM269:
 2758 1010 DF91      		pop r29
 2759 1012 CF91      		pop r28
 2760               	.LVL144:
 2761 1014 0895      		ret
 2762               	.LVL145:
 2763               	.L193:
 2764               	.LM270:
 2765 1016 4130      		cpi r20,lo8(1)
 2766 1018 00F4      		brsh .L191
 2767               	.L186:
 2768               	.LM271:
 2769 101a 80E0      		ldi r24,lo8(.LC19)
 2770 101c 90E0      		ldi r25,hi8(.LC19)
 2771 101e 64E0      		ldi r22,lo8(772)
 2772 1020 73E0      		ldi r23,hi8(772)
 2773               	.LVL146:
 2774 1022 40E0      		ldi r20,lo8(.LC20)
 2775 1024 50E0      		ldi r21,hi8(.LC20)
 2776               	.LVL147:
 2777 1026 0E94 0000 		call __myassert
 2778               	.LM272:
 2779 102a DF91      		pop r29
 2780 102c CF91      		pop r28
 2781               	.LVL148:
 2782 102e 0895      		ret
 2783               	.LFE39:
 2785               		.data
 2786               	.LC25:
 2787 013d 5F69 6E69 		.string	"_init"
 2787      7400 
 2788               	.LC26:
 2789 0143 6564 6765 		.string	"edge"
 2789      00
 2790               	.LC27:
 2791 0148 636F 6C6F 		.string	"colocated"
 2791      6361 7465 
 2791      6400 
 2792               	.LC28:
 2793 0152 7465 726D 		.string	"terminate"
 2793      696E 6174 
 2793      6500 
 2794               		.text
 2795               	.global	init_consts
 2797               	init_consts:
 2798               	.LFB32:
 2799               	.LM273:
 2800 1030 CF92      		push r12
 2801 1032 DF92      		push r13
 2802 1034 EF92      		push r14
 2803 1036 FF92      		push r15
 2804 1038 0F93      		push r16
 2805 103a 1F93      		push r17
 2806 103c CF93      		push r28
 2807 103e DF93      		push r29
 2808               	/* prologue: function */
 2809               	/* frame size = 0 */
 2810               	.LM274:
 2811 1040 8091 0000 		lds r24,meld_prog
 2812 1044 C82E      		mov r12,r24
 2813 1046 DD24      		clr r13
 2814 1048 C114      		cp r12,__zero_reg__
 2815 104a D104      		cpc r13,__zero_reg__
 2816 104c 01F0      		breq .L202
 2817 104e 70E0      		ldi r23,lo8(tuple_names)
 2818 1050 E72E      		mov r14,r23
 2819 1052 70E0      		ldi r23,hi8(tuple_names)
 2820 1054 F72E      		mov r15,r23
 2821 1056 C0E0      		ldi r28,lo8(0)
 2822 1058 D0E0      		ldi r29,hi8(0)
 2823               	.LVL149:
 2824 105a 00C0      		rjmp .L201
 2825               	.L204:
 2826               	.LM275:
 2827 105c C093 0000 		sts TYPE_INIT,r28
 2828 1060 D093 0000 		sts (TYPE_INIT)+1,r29
 2829               	.L197:
 2830               	.LM276:
 2831 1064 2196      		adiw r28,1
 2832 1066 82E0      		ldi r24,lo8(2)
 2833 1068 90E0      		ldi r25,hi8(2)
 2834 106a E80E      		add r14,r24
 2835 106c F91E      		adc r15,r25
 2836 106e CC15      		cp r28,r12
 2837 1070 DD05      		cpc r29,r13
 2838 1072 04F4      		brge .L202
 2839               	.L201:
 2840               	.LM277:
 2841 1074 F701      		movw r30,r14
 2842 1076 0081      		ld r16,Z
 2843 1078 1181      		ldd r17,Z+1
 2844 107a C801      		movw r24,r16
 2845 107c 60E0      		ldi r22,lo8(.LC25)
 2846 107e 70E0      		ldi r23,hi8(.LC25)
 2847 1080 0E94 0000 		call strcmp
 2848 1084 0097      		sbiw r24,0
 2849 1086 01F0      		breq .L204
 2850               	.LM278:
 2851 1088 C801      		movw r24,r16
 2852 108a 60E0      		ldi r22,lo8(.LC26)
 2853 108c 70E0      		ldi r23,hi8(.LC26)
 2854 108e 0E94 0000 		call strcmp
 2855 1092 0097      		sbiw r24,0
 2856 1094 01F4      		brne .L198
 2857               	.LM279:
 2858 1096 C093 0000 		sts TYPE_EDGE,r28
 2859 109a D093 0000 		sts (TYPE_EDGE)+1,r29
 2860               	.LM280:
 2861 109e 2196      		adiw r28,1
 2862 10a0 82E0      		ldi r24,lo8(2)
 2863 10a2 90E0      		ldi r25,hi8(2)
 2864 10a4 E80E      		add r14,r24
 2865 10a6 F91E      		adc r15,r25
 2866 10a8 CC15      		cp r28,r12
 2867 10aa DD05      		cpc r29,r13
 2868 10ac 04F0      		brlt .L201
 2869               	.L202:
 2870               	/* epilogue start */
 2871               	.LM281:
 2872 10ae DF91      		pop r29
 2873 10b0 CF91      		pop r28
